ds,AR_Ref,AR_Design,FA_CodeFamille,FA_Intitule,y,StockFinal,jour_semaine,mois,trimestre,annee,is_weekend,is_fin_mois,is_debut_mois
2023-09-28,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,9,3,2023,0,1,0
2023-09-29,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,9,3,2023,0,1,0
2023-09-30,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,9,3,2023,1,1,0
2023-10-01,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,10,4,2023,1,0,1
2023-10-02,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,10,4,2023,0,0,1
2023-10-03,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,10,4,2023,0,0,1
2023-10-04,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,10,4,2023,0,0,1
2023-10-05,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,10,4,2023,0,0,1
2023-10-06,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,10,4,2023,0,0,0
2023-10-07,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,10,4,2023,1,0,0
2023-10-08,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,10,4,2023,1,0,0
2023-10-09,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,10,4,2023,0,0,0
2023-10-10,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,10,4,2023,0,0,0
2023-10-11,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,10,4,2023,0,0,0
2023-10-12,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,10,4,2023,0,0,0
2023-10-13,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,10,4,2023,0,0,0
2023-10-14,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,10,4,2023,1,0,0
2023-10-15,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,10,4,2023,1,0,0
2023-10-16,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,10,4,2023,0,0,0
2023-10-17,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,10,4,2023,0,0,0
2023-10-18,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,10,4,2023,0,0,0
2023-10-19,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,10,4,2023,0,0,0
2023-10-20,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,10,4,2023,0,0,0
2023-10-21,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,10,4,2023,1,0,0
2023-10-22,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,10,4,2023,1,0,0
2023-10-23,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,10,4,2023,0,0,0
2023-10-24,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,10,4,2023,0,0,0
2023-10-25,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,10,4,2023,0,1,0
2023-10-26,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,10,4,2023,0,1,0
2023-10-27,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,10,4,2023,0,1,0
2023-10-28,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,10,4,2023,1,1,0
2023-10-29,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,10,4,2023,1,1,0
2023-10-30,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,10,4,2023,0,1,0
2023-10-31,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,10,4,2023,0,1,0
2023-11-01,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,11,4,2023,0,0,1
2023-11-02,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,11,4,2023,0,0,1
2023-11-03,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,11,4,2023,0,0,1
2023-11-04,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,11,4,2023,1,0,1
2023-11-05,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,11,4,2023,1,0,1
2023-11-06,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,11,4,2023,0,0,0
2023-11-07,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,11,4,2023,0,0,0
2023-11-08,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,11,4,2023,0,0,0
2023-11-09,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,11,4,2023,0,0,0
2023-11-10,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,11,4,2023,0,0,0
2023-11-11,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,11,4,2023,1,0,0
2023-11-12,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,11,4,2023,1,0,0
2023-11-13,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,11,4,2023,0,0,0
2023-11-14,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,11,4,2023,0,0,0
2023-11-15,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,11,4,2023,0,0,0
2023-11-16,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,11,4,2023,0,0,0
2023-11-17,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,11,4,2023,0,0,0
2023-11-18,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,11,4,2023,1,0,0
2023-11-19,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,11,4,2023,1,0,0
2023-11-20,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,11,4,2023,0,0,0
2023-11-21,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,11,4,2023,0,0,0
2023-11-22,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,11,4,2023,0,0,0
2023-11-23,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,11,4,2023,0,0,0
2023-11-24,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,11,4,2023,0,0,0
2023-11-25,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,11,4,2023,1,1,0
2023-11-26,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,11,4,2023,1,1,0
2023-11-27,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,11,4,2023,0,1,0
2023-11-28,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,11,4,2023,0,1,0
2023-11-29,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,11,4,2023,0,1,0
2023-11-30,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,11,4,2023,0,1,0
2023-12-01,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,12,4,2023,0,0,1
2023-12-02,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,12,4,2023,1,0,1
2023-12-03,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,12,4,2023,1,0,1
2023-12-04,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,12,4,2023,0,0,1
2023-12-05,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,12,4,2023,0,0,1
2023-12-06,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,12,4,2023,0,0,0
2023-12-07,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,12,4,2023,0,0,0
2023-12-08,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,12,4,2023,0,0,0
2023-12-09,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,12,4,2023,1,0,0
2023-12-10,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,12,4,2023,1,0,0
2023-12-11,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,12,4,2023,0,0,0
2023-12-12,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,12,4,2023,0,0,0
2023-12-13,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,12,4,2023,0,0,0
2023-12-14,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,12,4,2023,0,0,0
2023-12-15,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,12,4,2023,0,0,0
2023-12-16,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,12,4,2023,1,0,0
2023-12-17,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,12,4,2023,1,0,0
2023-12-18,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,12,4,2023,0,0,0
2023-12-19,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,12,4,2023,0,0,0
2023-12-20,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,12,4,2023,0,0,0
2023-12-21,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,12,4,2023,0,0,0
2023-12-22,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,12,4,2023,0,0,0
2023-12-23,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,12,4,2023,1,0,0
2023-12-24,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,12,4,2023,1,0,0
2023-12-25,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,12,4,2023,0,1,0
2023-12-26,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,12,4,2023,0,1,0
2023-12-27,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,12,4,2023,0,1,0
2023-12-28,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,12,4,2023,0,1,0
2023-12-29,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,12,4,2023,0,1,0
2023-12-30,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,12,4,2023,1,1,0
2023-12-31,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,12,4,2023,1,1,0
2024-01-01,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,1,1,2024,0,0,1
2024-01-02,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,1,1,2024,0,0,1
2024-01-03,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,1,1,2024,0,0,1
2024-01-04,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,1,1,2024,0,0,1
2024-01-05,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,1,1,2024,0,0,1
2024-01-06,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,1,1,2024,1,0,0
2024-01-07,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,1,1,2024,1,0,0
2024-01-08,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,1,1,2024,0,0,0
2024-01-09,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,1,1,2024,0,0,0
2024-01-10,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,1,1,2024,0,0,0
2024-01-11,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,1,1,2024,0,0,0
2024-01-12,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,1,1,2024,0,0,0
2024-01-13,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,1,1,2024,1,0,0
2024-01-14,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,1,1,2024,1,0,0
2024-01-15,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,1,1,2024,0,0,0
2024-01-16,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,1,1,2024,0,0,0
2024-01-17,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,1,1,2024,0,0,0
2024-01-18,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,1,1,2024,0,0,0
2024-01-19,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,1,1,2024,0,0,0
2024-01-20,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,1,1,2024,1,0,0
2024-01-21,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,1,1,2024,1,0,0
2024-01-22,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,1,1,2024,0,0,0
2024-01-23,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,1,1,2024,0,0,0
2024-01-24,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,1,1,2024,0,0,0
2024-01-25,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,1,1,2024,0,1,0
2024-01-26,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,1,1,2024,0,1,0
2024-01-27,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,1,1,2024,1,1,0
2024-01-28,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,1,1,2024,1,1,0
2024-01-29,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,1,1,2024,0,1,0
2024-01-30,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,1,1,2024,0,1,0
2024-01-31,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,1,1,2024,0,1,0
2024-02-01,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,2,1,2024,0,0,1
2024-02-02,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,2,1,2024,0,0,1
2024-02-03,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,2,1,2024,1,0,1
2024-02-04,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,2,1,2024,1,0,1
2024-02-05,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,2,1,2024,0,0,1
2024-02-06,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,2,1,2024,0,0,0
2024-02-07,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,2,1,2024,0,0,0
2024-02-08,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,2,1,2024,0,0,0
2024-02-09,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,2,1,2024,0,0,0
2024-02-10,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,2,1,2024,1,0,0
2024-02-11,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,2,1,2024,1,0,0
2024-02-12,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,2,1,2024,0,0,0
2024-02-13,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,2,1,2024,0,0,0
2024-02-14,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,2,1,2024,0,0,0
2024-02-15,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,2,1,2024,0,0,0
2024-02-16,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,2,1,2024,0,0,0
2024-02-17,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,2,1,2024,1,0,0
2024-02-18,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,2,1,2024,1,0,0
2024-02-19,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,2,1,2024,0,0,0
2024-02-20,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,2,1,2024,0,0,0
2024-02-21,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,2,1,2024,0,0,0
2024-02-22,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,3,2,1,2024,0,0,0
2024-02-23,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,4,2,1,2024,0,0,0
2024-02-24,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,5,2,1,2024,1,0,0
2024-02-25,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,6,2,1,2024,1,1,0
2024-02-26,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,0,2,1,2024,0,1,0
2024-02-27,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,1,2,1,2024,0,1,0
2024-02-28,VCA50,VATIKA NATURALS CACTUS ENRICHED HAIR OIL 50 ML,ENRICHED,ENRICHED HAIR OIL,0.0,0.0,2,2,1,2024,0,1,0
